option_id,metal,experiment_no,lnQ,lnK,lnQ_minus_lnK,abs_ln_residual,gamma_H2O,gamma_Li_plus,gamma_Na_plus,gamma_OH_minus,source
held_2005_no_born_constant_eps,Na,17,10.763395692641334,-27.493348310803476,38.25674400344481,38.25674400344481,1.001927272399739,0.5083179944792903,0.4962036055102963,0.6998555453461166,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,18,13.532258521187273,-19.52985865272526,33.06211717391253,33.06211717391253,1.0019227538583046,0.5085176378321732,0.49627059679447755,0.699904821675476,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,18,10.800515734908874,-27.493348310803476,38.293864045712354,38.293864045712354,1.0019227538583046,0.5085176378321732,0.49627059679447755,0.699904821675476,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,19,15.840679601527501,-19.52985865272526,35.370538254252764,35.370538254252764,1.0018838316742673,0.5073866662109114,0.4941179211894381,0.7016627414744625,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,19,13.284045951722417,-27.493348310803476,40.777394262525895,40.777394262525895,1.0018838316742673,0.5073866662109114,0.4941179211894381,0.7016627414744625,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,20,11.027473857163901,-19.52985865272526,30.55733250988916,30.55733250988916,1.0019370479665668,0.5085890291511702,0.49668152993960923,0.699410718734873,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,20,8.43249810601873,-27.493348310803476,35.92584641682221,35.92584641682221,1.0019370479665668,0.5085890291511702,0.49668152993960923,0.699410718734873,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,21,14.60636774598916,-19.52985865272526,34.13622639871442,34.13622639871442,1.0019739977822293,0.5062550722597324,0.49540925479030584,0.6994725922810644,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,21,12.969073908531604,-27.493348310803476,40.46242221933508,40.46242221933508,1.0019739977822293,0.5062550722597324,0.49540925479030584,0.6994725922810644,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,22,12.874695570341041,-19.52985865272526,32.4045542230663,32.4045542230663,1.0018865048038943,0.5100990419412177,0.4968555204095772,0.7002284634856085,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,22,9.04500841696093,-27.493348310803476,36.53835672776441,36.53835672776441,1.0018865048038943,0.5100990419412177,0.4968555204095772,0.7002284634856085,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,23,13.06420691393862,-19.52985865272526,32.59406556666388,32.59406556666388,1.0012300337721636,0.5975310248884167,0.5919224779264668,0.6925621466837909,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,23,9.995924213047967,-27.493348310803476,37.48927252385144,37.48927252385144,1.0012300337721636,0.5975310248884167,0.5919224779264668,0.6925621466837909,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,24,13.181761832501264,-19.52985865272526,32.711620485226526,32.711620485226526,1.0009628307635914,0.4553726703237075,0.44156861087869126,0.7540486985264527,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,24,10.278641777206241,-27.493348310803476,37.771990088009716,37.771990088009716,1.0009628307635914,0.4553726703237075,0.44156861087869126,0.7540486985264527,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,25,13.33987776094186,-19.52985865272526,32.86973641366712,32.86973641366712,1.0019683115223383,0.5065107291828704,0.4955052011585794,0.6995204071454748,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,25,10.473414112389152,-27.493348310803476,37.96676242319263,37.96676242319263,1.0019683115223383,0.5065107291828704,0.4955052011585794,0.6995204071454748,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Li,26,15.367077506925707,-19.52985865272526,34.89693615965096,34.89693615965096,1.001688416201522,0.5513880058004997,0.5413002276652497,0.6876672798047135,Rezaee2025_SI_TablesS1_S2
held_2005_no_born_constant_eps,Na,26,13.211263306222484,-27.493348310803476,40.70461161702596,40.70461161702596,1.001688416201522,0.5513880058004997,0.5413002276652497,0.6876672798047135,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,1,15.048025316016455,-19.52985865272526,34.577883968741716,34.577883968741716,1.0014630734696341,0.742912975586399,0.6948382798506814,0.7020412427653969,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,1,12.940646228126157,-27.493348310803476,40.43399453892963,40.43399453892963,1.0014630734696341,0.742912975586399,0.6948382798506814,0.7020412427653969,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,2,15.030175971710419,-19.52985865272526,34.56003462443568,34.56003462443568,1.0014618817472136,0.7422358714680498,0.694591931781165,0.7020669092647103,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,2,12.941400104108222,-27.493348310803476,40.434748414911695,40.434748414911695,1.0014618817472136,0.7422358714680498,0.694591931781165,0.7020669092647103,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,3,11.878360055711829,-19.52985865272526,31.40821870843709,31.40821870843709,1.00144415869998,0.7360660273531031,0.6925313919499937,0.7020536162725175,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,3,9.775734765473514,-27.493348310803476,37.26908307627699,37.26908307627699,1.00144415869998,0.7360660273531031,0.6925313919499937,0.7020536162725175,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,4,12.471308140844167,-19.52985865272526,32.001166793569425,32.001166793569425,1.0014503231932228,0.739547967699621,0.6937788860679535,0.7018595805960001,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,4,10.39353047528827,-27.493348310803476,37.88687878609174,37.88687878609174,1.0014503231932228,0.739547967699621,0.6937788860679535,0.7018595805960001,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,5,14.098278226225908,-19.52985865272526,33.62813687895117,33.62813687895117,1.001465745410339,0.7440114222650531,0.6952269636613315,0.7019738626564449,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,5,10.83891551906556,-27.493348310803476,38.332263829869035,38.332263829869035,1.001465745410339,0.7440114222650531,0.6952269636613315,0.7019738626564449,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,6,13.96518280479244,-19.52985865272526,33.4950414575177,33.4950414575177,1.0014625488276137,0.7443595594750781,0.6954179292331399,0.7021143832847583,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,6,10.966807799884743,-27.493348310803476,38.46015611068822,38.46015611068822,1.0014625488276137,0.7443595594750781,0.6954179292331399,0.7021143832847583,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,7,11.18213115303993,-19.52985865272526,30.71198980576519,30.71198980576519,1.0014469038816085,0.7400418546054173,0.6940311628497408,0.7020129189983045,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,7,8.268875367826391,-27.493348310803476,35.762223678629866,35.762223678629866,1.0014469038816085,0.7400418546054173,0.6940311628497408,0.7020129189983045,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,8,11.572732337714946,-19.52985865272526,31.102590990440206,31.102590990440206,1.0014528489216392,0.7432315475852984,0.6951860730463193,0.7018734871279718,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,8,8.72368974703553,-27.493348310803476,36.217038057839005,36.217038057839005,1.0014528489216392,0.7432315475852984,0.6951860730463193,0.7018734871279718,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,9,14.90989279364775,-19.52985865272526,34.43975144637301,34.43975144637301,1.0008411326788655,0.8820549137615618,0.75269793805312,0.750517931033548,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,9,13.261026552163118,-27.493348310803476,40.75437486296659,40.75437486296659,1.0008411326788655,0.8820549137615618,0.75269793805312,0.750517931033548,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,10,14.786120443591845,-19.52985865272526,34.31597909631711,34.31597909631711,1.0008257722850706,0.8788519038611627,0.751648905024254,0.750623325814449,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,10,13.036636758768928,-27.493348310803476,40.529985069572405,40.529985069572405,1.0008257722850706,0.8788519038611627,0.751648905024254,0.750623325814449,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,11,12.001479863184727,-19.52985865272526,31.531338515909987,31.531338515909987,1.000805037845875,0.870539982773694,0.7487684993893711,0.7503953955708739,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,11,10.235017156745531,-27.493348310803476,37.72836546754901,37.72836546754901,1.000805037845875,0.870539982773694,0.7487684993893711,0.7503953955708739,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,12,12.360586888546806,-19.52985865272526,31.890445541272065,31.890445541272065,1.0008303263591967,0.8747879499138423,0.750105805788248,0.7501090150277876,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,12,10.514136336863682,-27.493348310803476,38.007484647667155,38.007484647667155,1.0008303263591967,0.8747879499138423,0.750105805788248,0.7501090150277876,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,13,13.724976864523708,-19.52985865272526,33.254835517248964,33.254835517248964,1.0008248978026422,0.8787098189407618,0.7516041844039777,0.7506328982917064,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,13,10.815743397277203,-27.493348310803476,38.30909170808068,38.30909170808068,1.0008248978026422,0.8787098189407618,0.7516041844039777,0.7506328982917064,Rezaee2025_SI_TablesS1_S2
