case_id,basis_type,site_id,oa_ratio,stage,stage_count,Li_feed_mg_L,Na_feed_mg_L,Cl_feed_mg_L,TDS_mg_L,li_stage_extraction_pct,na_stage_extraction_pct,li_cumulative_extraction_pct,na_cumulative_extraction_pct,D_Li,D_Na,S_Li_Na,Li_raffinate_mg_L,Na_raffinate_mg_L,Li_extract_mg_L_org,Na_extract_mg_L_org,HBTA_consumed_mol_L_org,TOPO_consumed_mol_L_org,gamma_Li,gamma_Na,gamma_source,trust_label,model_status
smackover_clean_high_tds_high_li,observed_clean_usgs_row,BR-2,1.0,1,3,252.0,70800.0,193000.0,340000.0,33.2944066105646,0.008369743205860635,33.2944066105646,0.00836974320586048,0.4991246598495539,8.370443790511092e-05,5962.941420326744,168.0980953413772,70794.07422181025,83.90190465862277,5.92577818974933,0.02417922324455988,0.01208961162227994,1.1583240577727894,0.8997121293197589,epcsaft_from_local_runtime_params,calibrated_reactive_extrapolated_to_smackover,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_clean_high_tds_high_li,observed_clean_usgs_row,BR-2,1.0,2,3,252.0,70800.0,193000.0,340000.0,47.93285519496942,0.012057625901424333,65.26830209686776,0.020426359914960113,0.9205969594541371,0.00012059079940170673,7634.056362687217,87.52387871589323,70785.5381371802,80.57421662548398,8.53608463004256,0.02322023533875619,0.011610117669378094,1.1548794578593524,0.8975745174430064,epcsaft_from_local_runtime_params,calibrated_reactive_extrapolated_to_smackover,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_clean_high_tds_high_li,observed_clean_usgs_row,BR-2,1.0,3,3,252.0,70800.0,193000.0,340000.0,82.96087547098541,0.020883036998975767,94.08202274324415,0.04130513126964219,4.868846127024769,0.0002088739892222082,23309.96858515065,14.913302687024741,70770.75596706111,72.6105760288685,14.782170119111445,0.020925238048665272,0.010462619024332636,1.1515530446062474,0.8955097354576372,epcsaft_from_local_runtime_params,calibrated_reactive_extrapolated_to_smackover,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_clean_high_tds_high_li,observed_clean_usgs_row,BR-2,1.5,1,3,252.0,70800.0,193000.0,340000.0,49.94160991584689,0.01255461480879096,49.94160991584688,0.01255461480879072,0.6651114139826191,8.370794126819697e-05,7945.619064404273,126.14714301206583,70791.11133271537,83.90190465862277,5.925778189749332,0.024179223244559876,0.012089611622279938,1.1583240577727894,0.8997121293197589,epcsaft_from_local_runtime_params,calibrated_reactive_extrapolated_to_smackover,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_clean_high_tds_high_li,observed_clean_usgs_row,BR-2,1.5,2,3,252.0,70800.0,193000.0,340000.0,92.1588503652086,0.023190460503322533,96.07484672873397,0.03574216383912532,7.835487962657688,0.00015463893150248305,50669.56869481391,9.891386243590384,70774.69454800189,77.5038378456503,10.944523142317626,0.02233539995551882,0.01116769997775941,1.1531608131987294,0.8965074527063055,epcsaft_from_local_runtime_params,calibrated_reactive_extrapolated_to_smackover,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_clean_high_tds_high_li,observed_clean_usgs_row,BR-2,1.5,3,3,252.0,70800.0,193000.0,340000.0,99.99989999999998,0.1410877876899075,99.99999607484673,0.17677952370079852,666665.9999340988,0.0009419141771405152,707777859.2928486,9.891386244568166e-06,70674.84009721983,6.594250901469427,66.5696338547103,0.0019003604903370106,0.0009501802451685053,1.1483313525574195,0.8935094507129778,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,0.5,1,3,100.0,64100.0,174000.0,156000.0,36.45637704129736,0.01011404510735856,36.45637704129735,0.010114045107367797,1.1474440815246105,0.00020230136299827765,5671.954279093906,63.54362295870265,64093.51689708617,72.9127540825947,12.966205827633672,0.021012321061266485,0.010506160530633243,1.0718723838911297,0.8527910976671049,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,0.5,2,3,100.0,64100.0,174000.0,156000.0,51.38730697494906,0.014261255162719344,69.1097336340901,0.02437385788031099,2.1141518306121547,0.00028526578573598267,7411.165082968732,30.890266365909902,64084.37635709871,65.30671318558548,18.28107997490819,0.018820378439649996,0.009410189219824998,1.0704448110414084,0.8518859696147314,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,0.5,3,3,100.0,64100.0,174000.0,156000.0,81.15714680005941,0.022531149539225716,94.17939245560098,0.04689951570916451,8.614103813143892,0.00045072454420557926,19111.68123388223,5.820607544399026,64069.93741043042,50.13931764302175,28.87789333659624,0.01444937107868062,0.00722468553934031,1.0691375852972687,0.8510578289349334,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,1.0,1,3,100.0,64100.0,174000.0,156000.0,72.91275408259472,0.02022809021471712,72.9127540825947,0.02022809021471339,2.6917743614437963,0.00020232182798906088,13304.418945786389,27.08724591740529,64087.033794172356,72.9127540825947,12.966205827633672,0.021012321061266485,0.010506160530633243,1.0718723838911297,0.8527910976671049,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,1.0,2,3,100.0,64100.0,174000.0,156000.0,99.9999,0.07022658907362245,99.99997291275409,0.09044047379054287,999998.9999708795,0.0007027594147025638,1422960659.1526341,2.7087245918194086e-05,64042.02765630025,27.087218830159372,45.00613787210697,0.007806114936645353,0.0039030574683226764,1.0690190585677821,0.8509817299638709,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,1.0,3,3,100.0,64100.0,174000.0,156000.0,99.99989999999998,0.0997322963317859,99.99999999997291,0.19008257176099663,999998.999903373,0.0009983186093917129,1001683220.6630746,2.7087245920811448e-11,63978.15707150119,2.7087218830948164e-05,63.870584799065654,7.80611493687267e-09,3.903057468436335e-09,1.0675982472552588,0.8500914045070683,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,1.5,1,3,100.0,64100.0,174000.0,156000.0,99.9999,0.04058800096785881,99.9999,0.04058800096786719,666665.9999794418,0.000270696543434728,2462779877.129064,0.00010000000000308373,64073.98309137959,66.66659999999999,17.344605746931663,0.019212276657060517,0.009606138328530259,1.0718723838911297,0.8527910976671049,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,1.5,2,3,100.0,64100.0,174000.0,156000.0,99.9999,0.14960681537401443,99.9999999999,0.1901340939261975,666666.0000169347,0.0009988731514716388,667418079.097167,1.0000000000054353e-10,63978.124045793294,6.666660000205583e-05,63.90603039086499,1.9212276657652976e-08,9.606138328826488e-09,1.0678865925508547,0.8502655718840632,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_low,screening_case,not_applicable,1.5,3,3,100.0,64100.0,174000.0,156000.0,99.99990000000001,0.1495816065736589,100.0,0.33943129486753154,666666.0000369814,0.000998704588860001,667530726.7767397,9.99999999949963e-17,63882.42453998991,6.666660000036235e-11,63.799670535590664,1.9212276657164942e-14,9.606138328582471e-15,1.0670218452314457,0.8497432101819004,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
